"ZCTA","Post.Office.Name","State","mortality_allcausemortalityrate_pop"
"48312","Sterling Heights","MI",0.00761285705566406
"48313","Sterling Heights","MI",0.00774146118164063
"48314","Sterling Heights","MI",0.00752131530761719
"48315","Utica","MI",0.00766957458496094
"48316","Utica","MI",0.00763459716796875
"48317","Utica","MI",0.007565830078125
"48320","Keego Harbor","MI",0.00670895324707031
"48322","West Bloomfield","MI",0.006480986328125
"48323","West Bloomfield","MI",0.00664688720703125
"48324","West Bloomfield","MI",0.00652532775878906
"48326","Auburn Hills","MI",0.00612816223144531
"48327","Waterford","MI",0.00669003845214844
"48328","Waterford","MI",0.00650743957519531
"48329","Waterford","MI",0.00658334594726563
"48331","Farmington","MI",0.006395029296875
"48334","Farmington","MI",0.00651523620605469
"48335","Farmington","MI",0.00591252746582031
"48336","Farmington","MI",0.00671021606445312
"48340","Pontiac","MI",0.00659239807128906
"48341","Pontiac","MI",0.00693987365722656
"48342","Pontiac","MI",0.00712449645996094
"48346","Clarkston","MI",0.00661064392089844
"48348","Clarkston","MI",0.00668742858886719
"48350","Davisburg","MI",0.00662558044433594
"48353","Hartland","MI",0.00644600402832031
"48356","Highland","MI",0.00673878540039062
"48357","Highland","MI",0.00671401733398437
"48359","Lake Orion","MI",0.00646503845214844
"48360","Lake Orion","MI",0.00650557067871094
"48362","Lake Orion","MI",0.00670576782226563
"48363","Oakland","MI",0.006514091796875
"48367","Lakeville","MI",0.00674729675292969
"48370","Oxford","MI",0.00675713134765625
"48371","Oxford","MI",0.00668228332519531
"49855","Marquette","MI",0.00727217407226563
"49858","Menominee","MI",0.00674197265625
"48896","Winn","MI",0.0072121337890625
"48897","Woodland","MI",0.00670593444824219
"48906","Lansing","MI",0.00675283020019531
"49935","Iron River","MI",0.00754777404785156
"48910","Lansing","MI",0.00722684814453125
"48911","Lansing","MI",0.00719114501953125
"48912","Lansing","MI",0.00717541625976563
"48915","Lansing","MI",0.00702324401855469
"48917","Lansing","MI",0.00698973449707031
"48933","Lansing","MI",0.00744773620605469
"49001","Kalamazoo","MI",0.00717302612304687
"48374","Novi","MI",0.00575949462890625
"48375","Novi","MI",0.0059112451171875
"49938","Ironwood","MI",0.00702289367675781
"49942","Kearsarge","MI",0.00757618957519531
"49945","Lake Linden","MI",0.00772325500488281
"49002","Portage","MI",0.00687519165039063
"49004","Kalamazoo","MI",0.00691883728027344
"49006","Kalamazoo","MI",0.00691650512695312
"49007","Kalamazoo","MI",0.00733672424316406
"49008","Kalamazoo","MI",0.00691865173339844
"49009","Kalamazoo","MI",0.00684158813476562
"49010","Allegan","MI",0.00749848510742188
"49011","Athens","MI",0.00859749206542969
"49012","Augusta","MI",0.00704733642578125
"49013","Bangor","MI",0.00770490966796875
"49014","Battle Creek","MI",0.008524140625
"49015","Battle Creek","MI",0.00829983581542969
"49625","Copemish","MI",0.00779209655761719
"49626","Eastlake","MI",0.00822379699707031
"49627","Eastport","MI",0.006426103515625
"49628","Elberta","MI",0.00618027465820313
"49629","Elk Rapids","MI",0.0064890478515625
"49630","Empire","MI",0.00515299133300781
"49631","Evart","MI",0.0072435009765625
"49632","Falmouth","MI",0.00720928649902344
"49633","Fife Lake","MI",0.008282705078125
"49634","Filer City","MI",0.00800279907226563
"49635","Frankfort","MI",0.00617231994628906
"49636","Glen Arbor","MI",0.00496112335205078
"49637","Grawn","MI",0.00675051818847656
"49638","Harrietta","MI",0.0079934130859375
"49639","Hersey","MI",0.00739468078613281
"49640","Honor","MI",0.00594344055175781
"49642","Idlewild","MI",0.00755975158691406
"49643","Interlochen","MI",0.00670382202148437
"49644","Irons","MI",0.00785059204101562
"49645","Kaleva","MI",0.00751366271972656
"49646","Kalkaska","MI",0.00873686462402344
"49648","Kewadin","MI",0.00597595153808594
"49088","Scotts","MI",0.00680546630859375
"49321","Comstock Park","MI",0.00673093017578125
"49089","Sherwood","MI",0.00833909423828125
"49090","South Haven","MI",0.00814062927246094
"49091","Sturgis","MI",0.00779249206542969
"49092","Tekonsha","MI",0.00865109008789063
"49093","Three Rivers","MI",0.00822856994628906
"49094","Union City","MI",0.00843245422363281
"49095","Vandalia","MI",0.00683739807128906
"49096","Vermontville","MI",0.00699288513183594
"49097","Vicksburg","MI",0.00701134521484375
"49098","Watervliet","MI",0.00753509704589844
"49099","White Pigeon","MI",0.00813615295410156
"49101","Baroda","MI",0.00771377136230469
"49102","Berrien Center","MI",0.00749651611328125
"49103","Berrien Springs","MI",0.00755501770019531
"49104","Berrien Springs","MI",0.00752221862792969
"49106","Bridgman","MI",0.00787231628417969
"49107","Buchanan","MI",0.00771452758789062
"49111","Eau Claire","MI",0.00746028747558594
"49112","Edwardsburg","MI",0.00723364929199219
"49113","Galien","MI",0.00770200805664063
"49649","Kingsley","MI",0.0070497021484375
"49650","Lake Ann","MI",0.00621792663574219
"49322","Coral","MI",0.00723932739257812
"49323","Burnips","MI",0.00743169494628906
"49325","Freeport","MI",0.00682733764648437
"49326","Gowen","MI",0.00702529907226563
"49327","Grant","MI",0.00713752319335938
"49328","Hopkins","MI",0.00751660095214844
"49329","Howard City","MI",0.007559326171875
"49330","Kent City","MI",0.00674312683105469
"49331","Lowell","MI",0.00692912170410156
"49332","Mecosta","MI",0.00675881530761719
"49333","Middleville","MI",0.00677190185546875
"49115","Harbert","MI",0.00794933837890625
"49116","Lakeside","MI",0.0079449462890625
"49117","New Buffalo","MI",0.00768849365234375
"49119","New Troy","MI",0.00759593017578125
"49120","Niles","MI",0.00758532531738281
"49125","Sawyer","MI",0.00787678833007813
"49126","Sodus","MI",0.00758025817871094
"49127","Stevensville","MI",0.0076698046875
"49128","Three Oaks","MI",0.00769022155761719
"49129","Union Pier","MI",0.00787893310546875
"49130","Union","MI",0.0074205224609375
"49201","Jackson","MI",0.00869381164550781
"49202","Jackson","MI",0.00860168762207031
"49203","Jackson","MI",0.00871487976074219
"49220","Addison","MI",0.00806674621582031
"49221","Adrian","MI",0.00814862854003906
"49224","Albion","MI",0.00875841003417969
"49227","Allen","MI",0.00763534545898437
"49228","Blissfield","MI",0.00814977355957031
"49229","Britton","MI",0.0079513623046875
"49230","Brooklyn","MI",0.00838720520019531
"49232","Camden","MI",0.00780892211914062
"49233","Cement City","MI",0.00791885620117187
"49234","Clarklake","MI",0.00860038879394531
"49235","Clayton","MI",0.00803697875976563
"49335","Moline","MI",0.00740563415527344
"49336","Morley","MI",0.00732213195800781
"49337","Newaygo","MI",0.00758367370605469
"49338","Paris","MI",0.00727387084960938
"49339","Pierson","MI",0.00745143432617187
"49340","Remus","MI",0.00658539306640625
"49341","Rockford","MI",0.00678028747558594
"49342","Rodney","MI",0.00721730346679688
"49343","Sand Lake","MI",0.00717351745605469
"49344","Shelbyville","MI",0.00706075439453125
"49236","Clinton","MI",0.00782868347167969
"49237","Concord","MI",0.00847527648925781
"49238","Deerfield","MI",0.00815886474609375
"49240","Grass Lake","MI",0.00841029907226563
"49241","Hanover","MI",0.00871081848144531
"49242","Frontier","MI",0.00747202453613281
"49245","Homer","MI",0.00874102966308594
"49246","Horton","MI",0.00883180908203125
"49247","Hudson","MI",0.00797443481445313
"49248","Jasper","MI",0.00823419372558594
"49249","Jerome","MI",0.00777067932128906
"49250","Jonesville","MI",0.00752074340820312
"49251","Leslie","MI",0.00757288024902344
"49252","Litchfield","MI",0.00774168762207031
"49253","Manitou Beach","MI",0.00812687744140625
"49254","Michigan Center","MI",0.00841083740234375
"49255","Montgomery","MI",0.00834359069824219
"49256","Morenci","MI",0.00790525512695313
"49259","Munith","MI",0.00845988952636719
"49261","Napoleon","MI",0.00851900024414062
"49345","Sparta","MI",0.00674171447753906
"49346","Stanwood","MI",0.00708515502929687
"49347","Trufant","MI",0.0074781787109375
"49348","Bradley","MI",0.00735876892089844
"49349","White Cloud","MI",0.00750671508789063
"49262","North Adams","MI",0.00775403076171875
"49263","Norvell","MI",0.00847193969726562
"49264","Onondaga","MI",0.00777141174316406
"49265","Onsted","MI",0.00809768676757813
"49266","Osseo","MI",0.00781169189453125
"49267","Ottawa Lake","MI",0.00818735290527344
"49268","Palmyra","MI",0.00808149047851562
"49269","Parma","MI",0.00850077819824219
"49270","Petersburg","MI",0.00779997192382813
"49271","Pittsford","MI",0.00754208984375
"49272","Pleasant Lake","MI",0.00843665588378906
"49274","Reading","MI",0.00780785522460938
"48108","Ann Arbor","MI",0.00553295532226562
"48064","Casco","MI",0.00844101867675781
"49276","Riga","MI",0.00829460571289063
"49277","Rives Junction","MI",0.00836399169921875
"49279","Sand Creek","MI",0.00824945068359375
"49282","Somerset Center","MI",0.00781177856445312
"49283","Spring Arbor","MI",0.00831547729492188
"49284","Springport","MI",0.00836600158691406
"49285","Stockbridge","MI",0.00745535888671875
"49286","Tecumseh","MI",0.00800626647949219
"49287","Tipton","MI",0.007719267578125
"49288","Waldron","MI",0.0077678759765625
"49289","Weston","MI",0.00834407592773437
"49301","Ada","MI",0.00675382629394531
"49302","Alto","MI",0.00686440551757812
"48109","Ann Arbor","MI",0.00521628173828125
"48111","Belleville","MI",0.00841983337402344
"48114","Brighton","MI",0.00649283752441406
"48116","Brighton","MI",0.0064369482421875
"48117","Carleton","MI",0.00802988830566406
"48118","Chelsea","MI",0.00601876220703125
"48120","Dearborn","MI",0.00785368774414063
"48122","Melvindale","MI",0.00784679321289062
"48124","Dearborn","MI",0.00821413269042969
"49401","Allendale","MI",0.00597866577148437
"49402","Branch","MI",0.00713879028320312
"49403","Conklin","MI",0.00613197143554688
"49404","Coopersville","MI",0.005959365234375
"49405","Custer","MI",0.00686639343261719
"49406","Douglas","MI",0.00740319946289063
"49408","Fennville","MI",0.00687844848632813
"49410","Fountain","MI",0.00699725769042969
"48065","Romeo","MI",0.00766115966796875
"48066","Roseville","MI",0.00785352966308594
"48067","Royal Oak","MI",0.00658730590820312
"48069","Pleasant Ridge","MI",0.00650098510742188
"48070","Huntington Woods","MI",0.00655256042480469
"49303","Bailey","MI",0.00794274658203125
"49304","Baldwin","MI",0.00719289978027344
"49305","Barryton","MI",0.00709196472167969
"49306","Belmont","MI",0.00672289672851563
"49307","Big Rapids","MI",0.00675779418945313
"49309","Bitely","MI",0.0075662841796875
"49310","Blanchard","MI",0.007162216796875
"49312","Brohman","MI",0.00758699340820313
"49315","Byron Center","MI",0.00673784851074219
"49316","Caledonia","MI",0.00680963439941406
"49318","Casnovia","MI",0.00756388000488281
"48125","Dearborn Heights","MI",0.008176396484375
"48126","Dearborn","MI",0.00801560180664062
"48127","Dearborn Heights","MI",0.00820591369628906
"48128","Dearborn","MI",0.00818659057617187
"48130","Dexter","MI",0.00592541809082031
"48131","Dundee","MI",0.00794809143066406
"48071","Madison Heights","MI",0.00650709655761719
"48072","Berkley","MI",0.006616240234375
"48073","Royal Oak","MI",0.006588369140625
"48074","Smiths Creek","MI",0.00820688415527344
"48075","Southfield","MI",0.00749804931640625
"48076","Southfield","MI",0.00735072875976563
"48079","Saint Clair","MI",0.00844537658691406
"48080","Saint Clair Shores","MI",0.00786462768554688
"48081","Saint Clair Shores","MI",0.0077478173828125
"48082","Saint Clair Shores","MI",0.00770367248535156
"48083","Troy","MI",0.00595967041015625
"48084","Troy","MI",0.00557437194824219
"48085","Troy","MI",0.00596355895996094
"49319","Cedar Springs","MI",0.00673474975585938
"49320","Chippewa Lake","MI",0.00723802673339844
"48133","Erie","MI",0.00781391845703125
"48134","Flat Rock","MI",0.00825091613769531
"48135","Garden City","MI",0.00815106201171875
"48137","Gregory","MI",0.00626214965820312
"48088","Warren","MI",0.00773250854492187
"48089","Warren","MI",0.00801316467285156
"48091","Warren","MI",0.00763426147460938
"48092","Warren","MI",0.00746010925292969
"48093","Warren","MI",0.00775312622070312
"48094","Washington","MI",0.00766132873535156
"48095","Washington","MI",0.00763468139648437
"48096","Ray","MI",0.00789977783203125
"48097","Yale","MI",0.00840234130859375
"48098","Troy","MI",0.00577839172363281
"48101","Allen Park","MI",0.00812224853515625
"48103","Ann Arbor","MI",0.00561635192871094
"48104","Ann Arbor","MI",0.00553576965332031
"49440","Muskegon","MI",0.00809790588378906
"49441","Muskegon","MI",0.00795168518066406
"49442","Muskegon","MI",0.00805757446289062
"49444","Muskegon","MI",0.00850943725585938
"49445","Muskegon","MI",0.00785464904785156
"49446","New Era","MI",0.00765391052246094
"49448","Nunica","MI",0.00620189758300781
"49449","Pentwater","MI",0.00755597351074219
"49450","Pullman","MI",0.00703406188964844
"49451","Ravenna","MI",0.00789738647460938
"49452","Rothbury","MI",0.00760625
"49453","Saugatuck","MI",0.00746286071777344
"49454","Scottville","MI",0.00658990234375
"49455","Shelby","MI",0.00742390808105469
"49456","Ferrysburg","MI",0.00615744262695312
"49457","Twin Lake","MI",0.00793263488769531
"49458","Walhalla","MI",0.006919814453125
"49459","Walkerville","MI",0.00731812316894531
"49460","West Olive","MI",0.00598071594238281
"49683","Thompsonville","MI",0.00675292419433594
"49684","Traverse City","MI",0.00648688415527344
"49686","Old Mission","MI",0.00692777526855469
"49688","Tustin","MI",0.00760898803710938
"49689","Wellston","MI",0.00789832214355469
"49690","Acme","MI",0.00719400451660156
"49701","Mackinaw City","MI",0.00642305419921875
"49705","Afton","MI",0.00720449096679688
"49706","Alanson","MI",0.00686260131835937
"49707","Alpena","MI",0.00795174499511719
"49709","Atlanta","MI",0.00869320983886719
"49710","Barbeau","MI",0.006813515625
"49712","Boyne City","MI",0.00654879821777344
"48036","Clinton Township","MI",0.00800185119628906
"48038","Clinton Township","MI",0.00781270324707031
"48039","Marine City","MI",0.00842385559082031
"49713","Boyne Falls","MI",0.00654939819335938
"49715","Brimley","MI",0.00645033752441406
"49716","Brutus","MI",0.00682323120117188
"49717","Burt Lake","MI",0.00720948791503906
"49718","Carp Lake","MI",0.00657828430175781
"49719","Cedarville","MI",0.00770730834960937
"49720","Bay Shore","MI",0.00650014343261719
"49721","Cheboygan","MI",0.00684123901367188
"49722","Conway","MI",0.00646637084960937
"49724","Dafter","MI",0.00681461181640625
"49725","De Tour Village","MI",0.00695680847167969
"49726","Drummond Island","MI",0.0067976318359375
"49727","East Jordan","MI",0.00646386474609375
"49728","Eckerman","MI",0.00662466064453125
"49651","Lake City","MI",0.00746272583007813
"49653","Lake Leelanau","MI",0.00494914001464844
"49654","Leland","MI",0.00488941833496094
"49655","Leroy","MI",0.00770682250976563
"49656","Luther","MI",0.0075452490234375
"48040","Marysville","MI",0.00837678100585938
"49729","Ellsworth","MI",0.006322080078125
"49730","Elmira","MI",0.00672964782714844
"49733","Frederic","MI",0.00778991760253906
"49735","Gaylord","MI",0.00747540100097656
"49736","Goetzville","MI",0.00689294677734375
"49738","Grayling","MI",0.00790521240234375
"49740","Cross Village","MI",0.0068058203125
"49743","Hawks","MI",0.00735080383300781
"49744","Herron","MI",0.0082139697265625
"49745","Hessel","MI",0.00768272094726562
"49746","Hillman","MI",0.00881037414550781
"49747","Hubbard Lake","MI",0.00810073974609375
"49748","Hulbert","MI",0.00672400390625
"49749","Indian River","MI",0.00712896606445312
"49657","Mc Bain","MI",0.00764141906738281
"49868","Newberry","MI",0.00549542602539062
"49870","Norway","MI",0.007106787109375
"49871","Palmer","MI",0.00783892883300781
"49872","Perkins","MI",0.0069876416015625
"49873","Perronville","MI",0.007018095703125
"49874","Powers","MI",0.00691136901855469
"49876","Quinnesec","MI",0.00728879089355469
"49877","Ralph","MI",0.00732535949707031
"49751","Johannesburg","MI",0.0076052001953125
"49752","Kinross","MI",0.00600864807128906
"49753","Lachine","MI",0.00819909851074219
"49755","Levering","MI",0.00668418090820313
"49756","Lewiston","MI",0.00887105895996094
"49757","Mackinac Island","MI",0.00609013488769531
"49759","Millersburg","MI",0.00731802612304687
"49760","Moran","MI",0.00832485778808594
"49762","Naubinway","MI",0.00775064758300781
"49764","Oden","MI",0.00646637084960937
"49765","Onaway","MI",0.00734390991210938
"49766","Ossineke","MI",0.00804633544921875
"49768","Paradise","MI",0.00662260986328125
"49878","Rapid River","MI",0.00684923461914063
